day,n_posts,score_mean,score_std,score_var,score_median,score_std_roll
2026-02-07,1,0.4278,,,0.4278,
2026-02-16,1,0.936,,,0.936,
2026-02-19,2,0.7023,0.4089905622382991,0.16727328000000002,0.7023,
2026-02-25,1,0.4404,,,0.4404,
2026-02-27,2,0.2704,0.9507757779834317,0.9039745799999999,0.2704,0.6798831701108654
