day,n_posts,score_mean,score_std,score_var,score_median,score_std_roll
2026-02-18,47,0.08597844210948716,0.6537828329456493,0.4274319926544388,0.07040766626596451,
2026-02-19,36,-0.158668449252016,0.5784035616686524,0.3345506801509825,-0.05548887513577938,0.6160931973071508
2026-02-20,41,-0.2134057188338441,0.6124804969387373,0.3751323591303226,-0.29255279898643494,0.614888963851013
2026-02-21,13,0.20571191881138545,0.4364791252653135,0.19051402679237325,0.11818024143576622,0.5702865042045882
2026-02-22,14,0.05659026446353112,0.6186700310275448,0.38275260729162325,0.02882340084761381,0.5799632095691795
2026-02-23,40,-0.11327682726550847,0.6137271086317216,0.376660963869453,0.024191458709537983,0.5719520647063939
2026-02-24,48,-0.08150104582697774,0.6891594361188086,0.47494072839159424,0.0007602069526910782,0.5941032395964252
