day,n_posts,score_mean,score_std,score_var,score_median,score_std_roll
2026-02-13,3,-0.5841514111186067,0.5336066321210069,0.28473603784352364,-0.8190173096954823,
2026-02-15,1,-0.9519726652652025,,,-0.9519726652652025,
2026-02-16,3,-0.09617686240623395,0.7892587328012598,0.6229293473030504,0.047202627174556255,0.6614326824611334
2026-02-17,3,-0.791788641984264,0.20461850780886648,0.04186873373792715,-0.8915308080613613,0.5091612909103778
