day,n_posts,score_mean,score_std,score_var,score_median,score_std_roll
2026-02-20,56,-0.058287233172450215,0.5897465524324871,0.3478009961060043,0.014720665290951729,
2026-02-21,24,0.14498507945487896,0.5519814268731034,0.3046834956128671,0.12898268084973097,0.5708639896527952
2026-02-22,19,-0.16440747781215528,0.6070239613579846,0.36847808966274,0.002674385905265808,0.582917313554525
2026-02-23,79,0.022889048002565963,0.6316281854043333,0.3989541645971708,0.056183822453022,0.5950950315169771
2026-02-24,71,0.2658262980288603,0.5948555887104012,0.353853171419998,0.2568909637629986,0.5950471429556619
